closed,title,url,created_at,updated_at,user,labels,reactions,id
true,add input events and clipboard api to readme,https://github.com/w3c/editing/pull/320,2021-08-05T19:00:43Z,2021-08-06T18:13:56Z,johanneswilm,,0,962111632
true,Update README.md,https://github.com/w3c/editing/pull/319,2021-07-29T20:43:47Z,2021-07-30T10:01:35Z,travisleithead,,0,956192598
true,"Set `group: ""webediting""`",https://github.com/w3c/editing/pull/318,2021-07-25T15:09:39Z,2021-07-25T16:38:43Z,saschanaz,,0,952294293
true,Address VK spec review comments.,https://github.com/w3c/editing/pull/317,2021-07-23T19:32:46Z,2021-07-29T07:09:38Z,snianu,,0,951846038
true,Add revised OS custom format naming.,https://github.com/w3c/editing/pull/316,2021-07-20T02:11:56Z,2021-07-22T01:07:51Z,snianu,,0,948183234
false,Security Review,https://github.com/w3c/editing/issues/315,2021-07-12T21:18:42Z,2021-11-01T23:51:01Z,noncombatant,Clipboard-Pickle-APIs,0,942457383
true,VirtualKeyboard spec feedback,https://github.com/w3c/editing/issues/314,2021-07-07T06:11:34Z,2021-07-29T07:10:16Z,yoavweiss,,0,938525358
false,Distinguish paste types,https://github.com/w3c/editing/issues/313,2021-07-01T23:41:21Z,2021-07-01T23:41:21Z,johanneswilm,contenteditabledisabled,0,935292059
true,"Check ""group"" of specs",https://github.com/w3c/editing/issues/312,2021-07-01T04:50:19Z,2021-07-25T16:38:37Z,marcoscaceres,,0,934386581
true,Remove duplicate pickling explainer sections,https://github.com/w3c/editing/pull/311,2021-06-28T20:35:26Z,2021-06-28T20:50:17Z,dway123,,0,931968466
true,Update pickling explainer,https://github.com/w3c/editing/pull/310,2021-06-28T20:21:27Z,2021-06-28T20:27:46Z,dway123,,0,931953675
true,VirtualKeyboardAPI  spec draft,https://github.com/w3c/editing/pull/309,2021-06-22T17:28:33Z,2021-07-06T19:10:23Z,gked,,0,927472778
true,Add clipboard pickling api,https://github.com/w3c/editing/pull/307,2021-06-14T19:43:42Z,2021-06-15T22:36:15Z,snianu,,0,920719670
true,be more clear about the scope in the charter,https://github.com/w3c/editing/pull/306,2021-05-17T17:53:02Z,2021-05-26T21:49:30Z,siusin,,0,893564690
true,Explicitly define supported MIME types in Async Clipboard Spec,https://github.com/w3c/editing/issues/305,2021-05-14T00:07:59Z,2021-10-14T17:14:02Z,gked,,0,891473605
true,Update EditContext explainer and associated examples,https://github.com/w3c/editing/pull/304,2021-05-10T13:14:33Z,2021-05-11T23:31:20Z,alexkeng,,1,884198354
true,Update EditContext explainer and associated examples,https://github.com/w3c/editing/pull/303,2021-05-10T12:57:14Z,2021-05-10T13:15:57Z,ksl871,,0,884168295
true,Updated the intro material to better reflect the current status.,https://github.com/w3c/editing/pull/302,2021-04-10T10:49:13Z,2021-07-27T17:29:49Z,njdjacobs,,0,855039149
true,[charter] rename the group and update the success criteria,https://github.com/w3c/editing/pull/301,2021-04-09T13:06:57Z,2021-04-11T13:14:16Z,siusin,,0,854508635
false,Web developers cant get phonetic runs that are sent from some East Asian IMEs,https://github.com/w3c/editing/issues/299,2021-04-08T21:21:12Z,2021-10-24T05:23:54Z,eyalg-msft,i18n-tracker,0,853930216
true,[charter] Background: purely editorial,https://github.com/w3c/editing/pull/298,2021-04-06T21:08:39Z,2021-04-12T11:24:59Z,swickr,,0,851812001
true,"[charter] ""on the web"" implies protocol work; does this charter expect any?",https://github.com/w3c/editing/issues/297,2021-04-06T21:04:25Z,2021-08-25T17:57:16Z,swickr,,1,851809382
true,[charter] consider a more specific name for the Group,https://github.com/w3c/editing/issues/296,2021-04-06T20:59:15Z,2021-04-19T22:49:34Z,swickr,,0,851806057
true,"[charter]describe deliverables, align with the latest template",https://github.com/w3c/editing/pull/295,2021-04-06T17:11:43Z,2021-04-07T20:07:29Z,siusin,,0,851630017
false,[charter] describe deliverables,https://github.com/w3c/editing/issues/294,2021-03-29T20:06:53Z,2021-04-02T17:36:55Z,samuelweiler,,0,843758901
true,[charter] publication status link broken,https://github.com/w3c/editing/issues/293,2021-03-29T19:45:32Z,2021-04-07T20:07:29Z,samuelweiler,,0,843739721
true,add a ref to ATAG,https://github.com/w3c/editing/pull/292,2021-03-26T12:52:53Z,2021-03-29T13:40:52Z,siusin,,0,841932093
true,Fix url/date of latest draft of clipboard API in charter,https://github.com/w3c/editing/pull/291,2021-03-24T16:41:15Z,2021-03-26T14:36:28Z,dontcallmedom,,0,839916126
true,"Add subscript command to overview, fixes #288",https://github.com/w3c/editing/pull/290,2021-03-23T11:42:21Z,2021-04-07T06:20:22Z,johanneswilm,,0,838636941
false,execCommand browser incompatibilities,https://github.com/w3c/editing/issues/289,2021-03-23T11:40:50Z,2022-04-21T22:16:58Z,njdjacobs,execCommand,1,838635670
true,Updates to execCommand spec,https://github.com/w3c/editing/issues/288,2021-03-23T11:11:31Z,2021-04-07T06:20:18Z,njdjacobs,,0,838612214
true,address comments from the TAG and I18n on the charter,https://github.com/w3c/editing/pull/287,2021-03-22T11:54:27Z,2021-03-23T12:34:34Z,siusin,,0,837642988
true,address wide review comments on the proposed charter,https://github.com/w3c/editing/pull/286,2021-03-16T12:54:34Z,2021-03-22T10:49:10Z,siusin,,0,832769442
false,Should we modify the clipboard API spec to match Safari's behavior for HTML-referenced media?,https://github.com/w3c/editing/issues/285,2021-03-09T08:02:02Z,2021-04-16T19:03:40Z,BoCupp-Microsoft,,1,825486238
true,Addressing todos in the charter around timelines,https://github.com/w3c/editing/pull/284,2021-03-08T22:36:05Z,2021-03-12T09:11:23Z,gked,,1,825021566
false,Defind deleting command/operation what should do if selection range crosses editing host boundaries,https://github.com/w3c/editing/issues/283,2021-03-01T07:59:04Z,2021-03-03T05:25:31Z,masayuki-nakano,,0,818590538
true,[charter] writing systems,https://github.com/w3c/editing/pull/282,2021-02-24T14:41:59Z,2021-10-11T16:43:35Z,wseltzer,,0,815542660
true,[charter] Define the Success Criteria,https://github.com/w3c/editing/issues/281,2021-02-24T11:53:17Z,2021-04-11T13:14:16Z,siusin,charter,0,815406672
true,[charter]Information about Timeline and Expected Completion is missing,https://github.com/w3c/editing/issues/280,2021-02-24T11:46:12Z,2021-03-12T09:11:22Z,siusin,charter,1,815401759
true,[charter] Propose separating background from scope,https://github.com/w3c/editing/pull/279,2021-02-23T14:00:57Z,2021-10-11T16:43:33Z,wseltzer,,0,814491829
false,Different browser behaviors when moving the caret by one word.,https://github.com/w3c/editing/issues/278,2021-01-31T03:11:28Z,2022-06-01T04:54:34Z,arenevier,i18n-tracker,1,797605684
true,fix: missing space in CHARTER.md,https://github.com/w3c/editing/pull/277,2021-01-28T21:05:26Z,2021-01-31T20:40:20Z,DaniyelMe,,1,796371959
true,add draft charter for the future Editing WG,https://github.com/w3c/editing/pull/276,2021-01-18T13:57:56Z,2021-02-23T12:27:10Z,siusin,,0,788291999
true,Should parts of Input Events level 2 be moved to level 1?,https://github.com/w3c/editing/issues/275,2020-11-13T16:18:22Z,2021-03-10T01:19:29Z,johanneswilm,Agenda+,0,742575953
true,Update README.md,https://github.com/w3c/editing/pull/274,2020-11-12T00:29:11Z,2020-11-12T20:05:33Z,gked,,0,741173931
true,Add a way to query for the list of enabled commands in contenteditabledisabled spec,https://github.com/w3c/editing/issues/272,2020-08-25T22:44:47Z,2021-08-25T17:48:54Z,gked,contenteditabledisabled,0,685882427
true,Rename EditContext.focus/blur to activate/deactivate.,https://github.com/w3c/editing/pull/271,2020-08-14T15:42:25Z,2021-08-26T20:41:24Z,BoCupp-Microsoft,,0,679242459
true,EditContext: Can we create an EditContext label to help with issue tracking?,https://github.com/w3c/editing/issues/270,2020-08-14T15:27:37Z,2020-09-22T22:10:01Z,BoCupp-Microsoft,,0,679233923
true,"EditContext: Change ""focus"" to ""activate"" to avoid confusion with the focus in the activeElement",https://github.com/w3c/editing/issues/269,2020-08-14T15:26:06Z,2021-06-14T23:25:01Z,BoCupp-Microsoft,,0,679232971
true,Rename updateLayout to updateBounds.,https://github.com/w3c/editing/pull/268,2020-08-14T15:05:47Z,2021-01-25T18:28:39Z,BoCupp-Microsoft,,0,679219975
true,EditContext: Rename updatelayout into something more intuitive,https://github.com/w3c/editing/issues/267,2020-08-14T14:44:18Z,2021-01-25T18:28:39Z,BoCupp-Microsoft,,0,679205987
true,updating contenteditabledisabled spec draft,https://github.com/w3c/editing/pull/265,2020-08-11T17:59:41Z,2021-08-26T20:36:06Z,gked,Agenda+,0,677079509
true,move each spec into a separate folder + no graduated/inactive subfolders,https://github.com/w3c/editing/pull/264,2020-06-16T10:49:49Z,2020-06-17T09:29:22Z,johanneswilm,,0,639566700
true,add hangouts link to readme,https://github.com/w3c/editing/pull/263,2020-06-09T23:23:07Z,2020-06-10T00:56:45Z,johanneswilm,,0,635818627
true,Readd links to moved files,https://github.com/w3c/editing/pull/262,2020-06-02T10:07:42Z,2021-10-11T16:43:43Z,johanneswilm,,0,629076077
true,execCommand.html is a 404,https://github.com/w3c/editing/issues/261,2020-06-02T05:23:15Z,2020-06-25T09:17:20Z,annevk,,0,628909708
true,Correct links to UndoManager proposal,https://github.com/w3c/editing/pull/260,2020-05-29T12:49:06Z,2021-08-16T21:19:10Z,saschanaz,Agenda+,0,627245038
true,fix(execCommand): map outdent to formatOutdent,https://github.com/w3c/editing/pull/259,2020-05-23T17:41:07Z,2020-08-11T14:33:00Z,saschanaz,,0,623707426
true,"Create an issue on HTML spec to export ""unordered set of unique space-separated tokens"" into xref",https://github.com/w3c/editing/issues/258,2020-05-20T06:41:33Z,2020-06-22T01:54:35Z,gked,,0,621501744
true,Open issue on WHATWG to discuss contenteditabledisabled,https://github.com/w3c/editing/issues/257,2020-05-20T06:01:50Z,2021-03-09T23:46:39Z,gked,,0,621484298
false,"execCommand(""indent"") conflicts with the content model of <ul>/<ol>",https://github.com/w3c/editing/issues/256,2020-05-19T21:32:54Z,2022-04-21T22:16:57Z,saschanaz,execCommand,0,621298866
true,[execCommand] Add <section> for the indent command,https://github.com/w3c/editing/pull/255,2020-05-19T20:57:15Z,2020-05-19T21:14:38Z,saschanaz,,0,621279929
true,chore: create docs directory,https://github.com/w3c/editing/pull/254,2020-05-15T08:47:06Z,2020-05-20T10:57:32Z,saschanaz,,0,618804319
true,Rename Archive directory as Inactive,https://github.com/w3c/editing/issues/253,2020-05-13T13:33:56Z,2020-05-20T10:57:28Z,saschanaz,,0,617453534
false,Add a way to get the list of supported commands in contenteditable-disabled,https://github.com/w3c/editing/issues/252,2020-05-08T00:30:41Z,2021-03-11T23:54:53Z,gked,,0,614424989
true,Update to a spec draft document,https://github.com/w3c/editing/pull/251,2020-05-07T21:38:30Z,2021-08-06T23:44:18Z,gked,,0,614361424
false,Fix linking error in the spec for DOMTokenList in contenteditable-disabled doc,https://github.com/w3c/editing/issues/250,2020-05-07T21:37:15Z,2020-05-07T21:37:15Z,gked,,0,614360844
true,fontSize / insertImage is not in the in input types list,https://github.com/w3c/editing/issues/249,2020-05-07T21:06:51Z,2020-08-11T14:45:53Z,gked,,0,614344087
false,Should beforeinput and input always come together?,https://github.com/w3c/editing/issues/248,2020-05-05T19:23:48Z,2020-06-12T14:45:46Z,johanneswilm,InputEvents,0,612837841
true,execCommand archive link is broken,https://github.com/w3c/editing/issues/247,2020-05-05T16:50:16Z,2020-07-13T12:21:04Z,jdm,,0,612748317
false,Unlinking algorithm always removes anchor element,https://github.com/w3c/editing/issues/246,2020-05-04T19:37:42Z,2020-05-04T19:37:42Z,saschanaz,,0,612118045
true,Fix execCommand link,https://github.com/w3c/editing/pull/245,2020-05-03T18:39:22Z,2020-07-13T12:20:10Z,saschanaz,Agenda+,0,611478321
true,"Undeprecate execCommand(""useCSS"")",https://github.com/w3c/editing/pull/244,2020-05-03T15:16:42Z,2021-08-14T18:04:34Z,saschanaz,Agenda+,0,611436262
false,Match browser behaviors of execCommand(bold),https://github.com/w3c/editing/issues/243,2020-04-22T20:06:48Z,2022-04-21T22:16:57Z,saschanaz,execCommand,0,605036966
true,execCommand: fix link to contentEditable,https://github.com/w3c/editing/pull/242,2020-04-16T20:09:06Z,2020-05-30T03:57:58Z,gnprice,,2,601417907
false,The mapping CSS property for execCommand('underline') and execCommand('strikeThrough'),https://github.com/w3c/editing/issues/241,2020-04-02T18:32:23Z,2022-04-21T22:16:57Z,BorisChiou,execCommand,1,592842348
true,Use rendered page for contentEditable=disabled,https://github.com/w3c/editing/pull/240,2020-03-25T17:37:48Z,2020-05-03T19:26:42Z,saschanaz,,0,587871022
true,Fix broken links,https://github.com/w3c/editing/pull/239,2020-03-24T18:38:56Z,2020-03-24T20:28:59Z,saschanaz,,0,587198741
true,moving the explainer editing repo,https://github.com/w3c/editing/pull/238,2020-03-18T01:30:01Z,2020-03-18T17:24:29Z,gked,,0,583399679
true,"March 13th, 2020 Editing TF call",https://github.com/w3c/editing/issues/237,2020-03-13T17:40:36Z,2020-08-14T13:42:29Z,gked,,0,580749276
true,Fixing broken footnotes,https://github.com/w3c/editing/pull/236,2020-03-10T22:21:23Z,2021-10-11T16:43:28Z,gked,,0,578895442
true,Moving EditContext API explainer into this repo,https://github.com/w3c/editing/issues/235,2020-03-09T16:42:27Z,2020-03-18T17:24:29Z,gked,Agenda+,0,578041677
true,updating readme file with meeting info and other details,https://github.com/w3c/editing/pull/234,2020-03-05T20:00:57Z,2020-03-10T21:46:16Z,gked,,0,576497506
true,Restructuring the repo for easier navigation,https://github.com/w3c/editing/pull/233,2020-03-04T20:24:51Z,2021-10-11T16:43:24Z,gked,,0,575743046
true,Restructure the repo a bit for easy navigation,https://github.com/w3c/editing/issues/232,2020-03-04T20:21:53Z,2020-03-05T18:36:30Z,gked,,0,575741374
true,run html5 tidy on spec,https://github.com/w3c/editing/pull/231,2020-02-12T05:19:42Z,2020-02-12T05:22:01Z,janiceshiu,,0,563760433
true,Editing TF meeting 02/14/2020 - Agenda,https://github.com/w3c/editing/issues/230,2020-02-10T23:59:58Z,2020-03-05T23:45:29Z,gked,,0,562900818
true,editorial: remove editing host definition and update references to it,https://github.com/w3c/editing/pull/229,2020-02-10T09:43:15Z,2020-02-12T05:14:24Z,janiceshiu,,0,562438567
false,Move some items from contenteditable to HTML,https://github.com/w3c/editing/issues/228,2020-01-24T23:26:49Z,2020-02-11T13:32:40Z,johanneswilm,,0,555001341
true,Add reference to Selection API spec,https://github.com/w3c/editing/pull/227,2020-01-18T01:26:05Z,2020-02-12T06:28:39Z,sideshowbarker,,0,551701571
true,Editing TF meeting 1/10/2020 - combined agenda,https://github.com/w3c/editing/issues/226,2020-01-10T16:52:02Z,2020-01-10T18:45:36Z,gked,,0,548184609
false,inputPanelPolicy as a way to control software keyboard,https://github.com/w3c/editing/issues/225,2020-01-08T01:13:47Z,2020-05-05T05:31:55Z,gked,,0,546590734
true,move the repo to the WebApps WG,https://github.com/w3c/editing/pull/224,2019-12-03T13:56:32Z,2019-12-04T06:12:03Z,siusin,,0,532003273
false,Preserving the integrity of the contentEditable's hidden state,https://github.com/w3c/editing/issues/223,2019-12-02T21:27:55Z,2020-01-29T22:27:46Z,Dalzhim,,0,531550219
true,poll: preference for audio calls,https://github.com/w3c/editing/issues/222,2019-11-19T11:05:19Z,2019-12-31T13:37:02Z,johanneswilm,,0,524937391
true,CFC: Editing TF co-facilitators and work statement,https://github.com/w3c/editing/issues/221,2019-11-12T17:02:11Z,2019-11-19T11:15:10Z,LJWatson,,4,521678012
true,Update CHARTER.md,https://github.com/w3c/editing/pull/220,2019-11-08T21:57:28Z,2020-02-05T22:24:20Z,gked,,0,520252576
true,Update CHARTER.md,https://github.com/w3c/editing/pull/219,2019-11-08T21:48:46Z,2020-02-05T22:24:18Z,gked,,0,520249482
true,Update CHARTER.md,https://github.com/w3c/editing/pull/218,2019-11-06T19:51:34Z,2020-02-05T22:24:17Z,gked,,0,518697261
true,replace contenteditable contents with link,https://github.com/w3c/editing/pull/217,2019-10-18T18:34:51Z,2019-10-19T00:55:26Z,johanneswilm,,0,509247136
true,move links index.html => README.md,https://github.com/w3c/editing/pull/216,2019-10-18T18:28:51Z,2019-10-19T01:51:47Z,johanneswilm,,0,509244469
true,update charter,https://github.com/w3c/editing/pull/215,2019-10-18T17:47:51Z,2019-11-09T23:03:19Z,johanneswilm,,0,509226239
true,moved contentEditable to its own repo,https://github.com/w3c/editing/pull/214,2019-10-02T13:10:56Z,2019-10-04T13:06:39Z,ylafon,,0,501479439
true,Update Agenda.md,https://github.com/w3c/editing/pull/213,2019-09-19T05:18:33Z,2019-09-19T23:55:45Z,gked,,0,495578115
true,Update formatting,https://github.com/w3c/editing/pull/212,2019-09-18T23:43:45Z,2019-09-30T18:43:25Z,dway123,,0,495504052
true,add missing space,https://github.com/w3c/editing/pull/211,2019-09-17T23:47:35Z,2019-09-18T00:38:07Z,dway123,,0,494906620
true,Adding Undo manager to agenda,https://github.com/w3c/editing/pull/210,2019-09-16T00:28:03Z,2019-10-04T13:06:57Z,gked,,0,493805724
false,undo manager,https://github.com/w3c/editing/issues/209,2019-09-14T16:58:26Z,2019-12-04T00:26:33Z,johanneswilm,,0,493643768
true,updating agenda,https://github.com/w3c/editing/pull/208,2019-09-12T22:02:07Z,2019-09-13T00:51:42Z,gked,,0,493050392
true,agenda markdown file,https://github.com/w3c/editing/pull/207,2019-09-11T05:45:15Z,2020-02-05T22:24:14Z,gked,,0,492029071
true,[execCommand] Replace Editing[Before]InputEvent to InputEvent,https://github.com/w3c/editing/pull/206,2019-09-01T13:18:02Z,2020-05-12T14:35:59Z,saschanaz,,0,487885315
true,[execCommand] fix: stop using HTMLDocument,https://github.com/w3c/editing/pull/205,2019-08-27T03:18:40Z,2019-08-27T03:34:13Z,saschanaz,,0,485559657
true,[execCommand] use inline IDL reference for DOM,https://github.com/w3c/editing/pull/204,2019-08-26T06:49:59Z,2019-08-26T09:57:06Z,saschanaz,,0,485074189
true,[execCommand] use inline reference for DOM concepts,https://github.com/w3c/editing/pull/203,2019-08-26T04:36:21Z,2019-08-26T06:09:08Z,saschanaz,,0,485038382
true,[execCommand] use inline element syntax,https://github.com/w3c/editing/pull/202,2019-08-25T13:36:57Z,2019-08-26T03:12:01Z,saschanaz,,0,484932540
true,How should execCommand map to inputType?,https://github.com/w3c/editing/issues/201,2019-08-25T12:19:52Z,2020-05-12T12:26:03Z,saschanaz,,0,484924773
false,Should execCommand dispatch beforeinput or not?,https://github.com/w3c/editing/issues/200,2019-08-25T12:14:48Z,2022-04-21T22:19:13Z,saschanaz,execCommand,1,484924359
true,Specification status report(s) for TPAC 2019,https://github.com/w3c/editing/issues/199,2019-08-21T09:50:29Z,2019-10-02T20:37:41Z,LJWatson,,0,483318138
true,2019 TPAC Agenda for Editing TF,https://github.com/w3c/editing/issues/198,2019-08-01T00:38:51Z,2019-12-03T21:37:26Z,gked,,3,475416217
true,[contentEditable] fix ReSpec warnings,https://github.com/w3c/editing/pull/197,2019-07-28T09:12:50Z,2019-08-25T10:17:51Z,saschanaz,,0,473723201
true,[execCommand] fix ReSpec errors,https://github.com/w3c/editing/pull/196,2019-07-28T08:04:07Z,2019-07-30T05:34:27Z,saschanaz,,0,473717501
true,[contentEditable] Remove duplicated plaintext-only,https://github.com/w3c/editing/pull/195,2019-07-27T13:06:50Z,2019-07-31T11:15:44Z,saschanaz,,0,473636518
false,proposal: create execCommand test folder + modify execCommand spec,https://github.com/w3c/editing/issues/194,2019-07-02T06:51:35Z,2022-04-21T22:17:57Z,johanneswilm,execCommand,1,463053073
false,`document.execCommand()` should do nothing when the document is invisible,https://github.com/w3c/editing/issues/193,2019-06-12T06:25:57Z,2022-04-21T21:02:54Z,masayuki-nakano,execCommand,0,455032532
false,"""The removeFormat command"" section should include `<del>` as target of the command",https://github.com/w3c/editing/issues/192,2019-04-10T14:47:32Z,2022-04-21T22:19:12Z,masayuki-nakano,execCommand,0,431546541
false,"When an 'insertHTML' command should be applied as sibling or child of a styled 'span' element ? ",https://github.com/w3c/editing/issues/191,2019-04-08T21:17:36Z,2019-04-10T13:59:35Z,javifernandez,ContentEditable|execCommand,1,430663055
false,indent elements in different lines created by forced breaks <br>,https://github.com/w3c/editing/issues/190,2019-02-06T23:16:33Z,2019-02-07T08:48:16Z,javifernandez,execCommand,1,407475340
true,Disambiguate caret position at wrapped line boundaries,https://github.com/w3c/editing/issues/189,2019-01-30T01:00:40Z,2019-03-22T17:57:09Z,banga,,2,404554851
true,chore:add .pr-preview.json,https://github.com/w3c/editing/pull/188,2018-12-13T19:08:05Z,2018-12-14T00:47:36Z,Johanna-hub,,0,390817849
true,chore:add PULL_REQUEST_TEMPLATE.md,https://github.com/w3c/editing/pull/187,2018-12-13T19:05:45Z,2019-10-18T22:46:33Z,Johanna-hub,,0,390817039
true,Unable to keep selecting text from one table cell to another. (contenteditable),https://github.com/w3c/editing/issues/186,2018-12-08T10:23:43Z,2018-12-30T16:45:05Z,BoQsc,,0,388908899
true,CFC: Move ExecCommand to WICG,https://github.com/w3c/editing/issues/185,2018-11-13T09:37:10Z,2018-11-22T09:38:14Z,LJWatson,,8,380135602
true,Move execCommand to WICG,https://github.com/w3c/editing/issues/184,2018-10-26T15:54:04Z,2018-11-14T06:14:42Z,marcoscaceres,,0,374445049
false,Need API for retrieving/providing geometry of editing UI,https://github.com/w3c/editing/issues/183,2018-10-23T13:53:17Z,2018-10-23T14:09:51Z,garykac,,0,373012208
false,Browsers should help in maximising the available space,https://github.com/w3c/editing/issues/182,2018-10-23T13:52:25Z,2018-10-23T13:52:25Z,garykac,,0,373011742
false,Need spec for how HTML is serialized to be placed on the clipboard,https://github.com/w3c/editing/issues/181,2018-10-23T12:49:18Z,2018-10-28T18:18:09Z,garykac,,0,372982651
false,Should browsers support ContentEditable for <option> elements?,https://github.com/w3c/editing/issues/180,2018-10-20T18:30:14Z,2019-01-04T01:45:32Z,Leo7k,,0,372239639
true,"Should a styled paragraph maintain its own style when inserting it in a list ? ",https://github.com/w3c/editing/issues/179,2018-09-11T22:22:30Z,2018-10-22T15:11:19Z,javifernandez,ContentEditable|execCommand,0,359246039
true,copy/cut and text-transform,https://github.com/w3c/editing/issues/178,2018-08-17T09:30:44Z,2018-10-23T12:58:41Z,yosinch,,0,351523673
false,remove document.designMode,https://github.com/w3c/editing/issues/177,2018-07-04T05:10:52Z,2018-08-01T03:33:49Z,yoichio,,1,338132095
true,contenteditable-disabled,https://github.com/w3c/editing/issues/176,2018-06-26T19:51:30Z,2021-08-26T20:36:05Z,johanneswilm,,3,335966614
false,"Standardize execCommand(""insertParagraph"") in inline editing host",https://github.com/w3c/editing/issues/175,2018-03-29T11:56:14Z,2022-04-21T22:19:12Z,masayuki-nakano,execCommand,2,309726067
false,Clarification of events to fire when gaining and losing focus,https://github.com/w3c/editing/issues/174,2018-03-06T13:30:22Z,2018-04-28T21:18:05Z,shs96c,,0,302701435
true,"input setSelection() method workflow, when text overflows input container",https://github.com/w3c/editing/issues/173,2018-02-22T15:24:29Z,2018-05-22T07:57:10Z,Lipata,,0,299395029
false,insertParagraph definition is different from current browsers' behavior when selection is collapsed at end of inline element(s),https://github.com/w3c/editing/issues/172,2018-01-19T08:51:14Z,2022-04-21T22:19:12Z,masayuki-nakano,execCommand,0,289902285
false,make need of execCommand to hide table controls go away on FF,https://github.com/w3c/editing/issues/171,2017-10-08T18:11:54Z,2022-04-21T22:19:11Z,johanneswilm,execCommand,9,263737968
false,Draggable elements with clipboard actions clarification,https://github.com/w3c/editing/issues/170,2017-10-06T12:04:35Z,2017-10-06T12:04:35Z,RobertBColton,,0,263423691
true,Fix typo,https://github.com/w3c/editing/pull/169,2017-09-15T00:51:41Z,2017-09-15T14:43:09Z,DavidTobin,,0,257896669
true,"Copying a Selection's ""inner html"" vs ""outer html""",https://github.com/w3c/editing/issues/168,2017-08-24T07:21:24Z,2017-08-24T08:27:53Z,danburzo,,0,252509927
true,queryCommandSupported('paste') clarification for Chrome,https://github.com/w3c/editing/issues/167,2017-08-21T22:32:54Z,2017-09-06T01:20:24Z,RobertBColton,,0,251788560
false,spellchecking - how to give JS devs more control,https://github.com/w3c/editing/issues/166,2017-06-23T01:18:01Z,2020-08-30T13:29:57Z,johanneswilm,,6,238015303
true,Time at TPAC?,https://github.com/w3c/editing/issues/165,2017-06-13T21:43:25Z,2017-06-14T02:33:04Z,LJWatson,,0,235702030
true,Should backspace merge text with last cell's content of a table above ?,https://github.com/w3c/editing/issues/164,2017-06-09T09:43:39Z,2018-04-30T06:27:21Z,javifernandez,,1,234775485
true,Should deleting cell's content on a table inside a contenteditable area imply the whole table has to be deleted ?,https://github.com/w3c/editing/issues/163,2017-06-09T09:09:29Z,2019-04-08T21:19:49Z,javifernandez,ContentEditable|execCommand,0,234766656
false,Should contenteditable=plaintext-only be standardized?,https://github.com/w3c/editing/issues/162,2017-03-10T22:02:39Z,2020-04-20T11:17:28Z,xiaochengh,,40,213463793
false,Behavior of queryCommandEnabled,https://github.com/w3c/editing/issues/161,2017-02-16T23:48:43Z,2017-02-16T23:51:56Z,garykac,,0,208286439
false,INPUT/TEXTAREA should support subset of execCommand,https://github.com/w3c/editing/issues/160,2017-01-18T04:19:16Z,2022-04-21T22:19:11Z,yosinch,execCommand,3,201475733
false,"execCommand spec should have IDL for execCommand, queryCommand* and designMode",https://github.com/w3c/editing/issues/159,2017-01-11T08:12:04Z,2022-04-21T22:19:11Z,yosinch,execCommand,0,200028064
false,"Should we propose ""::caret"" pseudo-element  to CSS WG?",https://github.com/w3c/editing/issues/158,2016-12-08T03:54:11Z,2016-12-09T08:38:34Z,yosinch,,0,194240996
true,How can I send the return value when I bind an copy/cut event with propagation stoped,https://github.com/w3c/editing/issues/157,2016-12-03T03:02:06Z,2016-12-03T03:10:46Z,lichenhao,,0,193261286
false,contentEditable: clarification of selection and typing behavior,https://github.com/w3c/editing/issues/156,2016-11-28T15:44:53Z,2016-11-30T18:17:19Z,rakuco,,0,192039330
true,execCommand: Fix HTML spec URLs,https://github.com/w3c/editing/pull/155,2016-11-28T11:52:16Z,2016-11-28T11:56:38Z,rakuco,,0,191986779
true,Broken link in execCommand,https://github.com/w3c/editing/issues/154,2016-11-23T09:46:13Z,2016-11-28T11:56:37Z,xfq,,0,191225393
false,<div> in <dl>,https://github.com/w3c/editing/issues/153,2016-11-01T15:02:26Z,2016-11-02T12:33:57Z,zcorpan,ContentEditableTrue,1,186556617
true,What should happen when insertFromComposition is canceled.,https://github.com/w3c/editing/issues/152,2016-10-18T01:30:02Z,2016-10-18T01:31:37Z,rniwa,InputEvents,0,183568597
false,We should have more steps for Selection#extend(),https://github.com/w3c/editing/issues/151,2016-10-14T08:38:11Z,2016-10-14T08:38:11Z,yosinch,,0,182993644
true,Removal of browser built-in Undo stack functionality from contenteditable,https://github.com/w3c/editing/issues/150,2016-09-24T18:14:01Z,2019-12-29T22:20:27Z,johanneswilm,,5,179043895
false,Feedback on beforeinput (spec and the current implementation in Chrome Canary),https://github.com/w3c/editing/issues/149,2016-09-21T14:59:59Z,2016-09-21T17:13:22Z,Reinmar,,5,178372985
true,"[beforeinput] Add InputType 'deleteByKill', 'insertFromYank' and 'transpose'",https://github.com/w3c/editing/issues/148,2016-08-24T15:58:58Z,2016-08-25T09:22:59Z,chong-z,,0,172992127
true,[beforeinput] Rename drag&drop to deleteByDrag&insertFromDrop,https://github.com/w3c/editing/issues/147,2016-08-24T15:17:25Z,2016-08-25T09:22:41Z,chong-z,,0,172980568
true,Change default paragraph separator from <p> to <div>,https://github.com/w3c/editing/pull/146,2016-08-24T13:56:31Z,2016-10-08T14:44:18Z,ayg,,0,172958538
false,Should contenteditable have break-word behavior by default?,https://github.com/w3c/editing/issues/145,2016-08-22T21:23:08Z,2022-01-09T00:27:01Z,RByers,ContentEditable,0,172558418
